Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2
BDQ,0.1,0.6000000000000001,36.69724770642202,99.33440053921981,96.46452444229685,33.61344537815126,99.35761912506098
BDQ,0.1,0.7000000000000001,34.234234234234236,99.34326850214701,96.5450591930418,31.932773109243694,99.36575052854123
BDQ,0.1,0.8,33.92857142857143,99.3942453306411,96.62559394378675,31.932773109243694,99.41453894942268
BDQ,0.1,0.9,31.25,99.43664340368284,96.6819682693082,29.411764705882355,99.45519596682388
BDQ,0.2,0.1,54.54545454545454,99.05205247566653,96.03769026334862,50.42016806722689,99.08928281021304
BDQ,0.2,0.2,53.153153153153156,99.09521393539659,96.13433196424256,49.57983193277311,99.12993982761424
BDQ,0.2,0.30000000000000004,48.64864864864865,99.12258499957817,96.35177579125393,45.378151260504204,99.15433403805497
BDQ,0.2,0.4,45.04504504504504,99.22415247090571,96.3920431666264,42.016806722689076,99.25191087981786
BDQ,0.2,0.5,41.44144144144144,99.2583227981458,96.44841749214787,38.655462184873954,99.28443649373881
BDQ,0.2,0.6000000000000001,37.83783783783784,99.33440053921981,96.48063139244584,35.294117647058826,99.35761912506098
BDQ,0.2,0.7000000000000001,34.82142857142857,99.34326850214701,96.5531126681163,32.773109243697476,99.36575052854123
BDQ,0.2,0.8,34.51327433628318,99.3942453306411,96.63364741886123,32.773109243697476,99.41453894942268
BDQ,0.2,0.9,31.25,99.43664340368284,96.6819682693082,29.411764705882355,99.45519596682388
BDQ,0.30000000000000004,0.1,54.95495495495496,99.06043676993399,96.03769026334862,51.26050420168067,99.09741421369328
BDQ,0.30000000000000004,0.2,53.153153153153156,99.09521393539659,96.13433196424256,49.57983193277311,99.12993982761424
BDQ,0.30000000000000004,0.30000000000000004,49.107142857142854,99.12258499957817,96.35982926632842,46.21848739495798,99.15433403805497
BDQ,0.30000000000000004,0.4,45.535714285714285,99.22415247090571,96.4000966417009,42.857142857142854,99.25191087981786
BDQ,0.30000000000000004,0.5,41.964285714285715,99.2583227981458,96.45647096722236,39.49579831932773,99.28443649373881
BDQ,0.30000000000000004,0.6000000000000001,38.392857142857146,99.33440053921981,96.48868486752033,36.134453781512605,99.35761912506098
BDQ,0.30000000000000004,0.7000000000000001,34.82142857142857,99.34326850214701,96.5531126681163,32.773109243697476,99.36575052854123
BDQ,0.30000000000000004,0.8,34.51327433628318,99.3942453306411,96.63364741886123,32.773109243697476,99.41453894942268
BDQ,0.30000000000000004,0.9,31.25,99.43664340368284,96.6819682693082,29.411764705882355,99.45519596682388
BDQ,0.4,0.1,51.45631067961165,99.393628832522,95.12764757993074,44.537815126050425,99.42267035290291
BDQ,0.4,0.2,49.51456310679612,99.4198942160041,95.23234275589917,42.857142857142854,99.44706456334363
BDQ,0.4,0.30000000000000004,45.714285714285715,99.46360153256705,95.43367963276154,40.33613445378151,99.48772158074483
BDQ,0.4,0.4,44.44444444444444,99.52352590827874,95.52226785858097,40.33613445378151,99.54464140510653
BDQ,0.4,0.5,40.74074074074074,99.54928140147972,95.57058870902794,36.97478991596639,99.56903561554724
BDQ,0.4,0.6000000000000001,37.96296296296296,99.60894329677802,95.60280260932592,34.45378151260504,99.62595543990894
BDQ,0.4,0.7000000000000001,34.25925925925926,99.61770452807748,95.66723040992187,31.092436974789916,99.63408684338917
BDQ,0.4,0.8,33.94495412844037,99.66890228372527,95.73971168559233,31.092436974789916,99.6828752642706
BDQ,0.4,0.9,31.818181818181817,99.70306269619071,95.81219296126278,29.411764705882355,99.71540087819157
BDQ,0.5,0.1,51.45631067961165,99.393628832522,95.12764757993074,44.537815126050425,99.42267035290291
BDQ,0.5,0.2,49.51456310679612,99.4198942160041,95.23234275589917,42.857142857142854,99.44706456334363
BDQ,0.5,0.30000000000000004,45.714285714285715,99.46360153256705,95.43367963276154,40.33613445378151,99.48772158074483
BDQ,0.5,0.4,44.44444444444444,99.52352590827874,95.52226785858097,40.33613445378151,99.54464140510653
BDQ,0.5,0.5,40.74074074074074,99.54928140147972,95.57058870902794,36.97478991596639,99.56903561554724
BDQ,0.5,0.6000000000000001,37.96296296296296,99.60894329677802,95.60280260932592,34.45378151260504,99.62595543990894
BDQ,0.5,0.7000000000000001,34.25925925925926,99.61770452807748,95.66723040992187,31.092436974789916,99.63408684338917
BDQ,0.5,0.8,33.94495412844037,99.66890228372527,95.73971168559233,31.092436974789916,99.6828752642706
BDQ,0.5,0.9,31.818181818181817,99.70306269619071,95.81219296126278,29.411764705882355,99.71540087819157
BDQ,0.6000000000000001,0.1,47.91666666666667,99.52112194287669,94.95047112829185,38.655462184873954,99.54464140510653
BDQ,0.6000000000000001,0.2,46.391752577319586,99.52177625960718,95.08738020455827,37.81512605042017,99.54464140510653
BDQ,0.6000000000000001,0.30000000000000004,43.0,99.58230329895149,95.28066360634614,36.134453781512605,99.6015612294682
BDQ,0.6000000000000001,0.4,41.17647058823529,99.63373083475298,95.36925183216557,35.294117647058826,99.65034965034964
BDQ,0.6000000000000001,0.5,37.86407766990291,99.65097471694901,95.43367963276154,32.773109243697476,99.66661245731014
BDQ,0.6000000000000001,0.6000000000000001,36.19047619047619,99.71066292230448,95.48200048320851,31.932773109243694,99.72353228167181
BDQ,0.6000000000000001,0.7000000000000001,32.38095238095238,99.71936389148736,95.54642828380446,28.57142857142857,99.73166368515206
BDQ,0.6000000000000001,0.8,32.075471698113205,99.76206662134602,95.6269630345494,28.57142857142857,99.77232070255326
BDQ,0.6000000000000001,0.9,30.555555555555557,99.78772183068693,95.71555126036884,27.73109243697479,99.79671491299398
BDQ,0.7000000000000001,0.1,45.05494505494506,99.52963311382878,94.90215027784488,34.45378151260504,99.55277280858677
BDQ,0.7000000000000001,0.2,43.47826086956522,99.530275856179,95.0390593541113,33.61344537815126,99.55277280858677
BDQ,0.7000000000000001,0.30000000000000004,40.0,99.59079283887468,95.23234275589917,31.932773109243694,99.60969263294844
BDQ,0.7000000000000001,0.4,38.144329896907216,99.6422182468694,95.3209309817186,31.092436974789916,99.65848105382989
BDQ,0.7000000000000001,0.5,34.69387755102041,99.65945853907712,95.38535878231457,28.57142857142857,99.67474386079037
BDQ,0.7000000000000001,0.6000000000000001,33.663366336633665,99.71914893617021,95.44173310783603,28.57142857142857,99.73166368515206
BDQ,0.7000000000000001,0.7000000000000001,32.38095238095238,99.72784487157679,95.53837480872997,28.57142857142857,99.7397950886323
BDQ,0.7000000000000001,0.8,32.075471698113205,99.77054474377496,95.61890955947491,28.57142857142857,99.78045210603351
BDQ,0.7000000000000001,0.9,30.555555555555557,99.7961956521739,95.70749778529436,27.73109243697479,99.80484631647423
BDQ,0.8,0.1,45.05494505494506,99.52963311382878,94.90215027784488,34.45378151260504,99.55277280858677
BDQ,0.8,0.2,43.47826086956522,99.530275856179,95.0390593541113,33.61344537815126,99.55277280858677
BDQ,0.8,0.30000000000000004,40.0,99.59079283887468,95.23234275589917,31.932773109243694,99.60969263294844
BDQ,0.8,0.4,38.144329896907216,99.6422182468694,95.3209309817186,31.092436974789916,99.65848105382989
BDQ,0.8,0.5,34.69387755102041,99.65945853907712,95.38535878231457,28.57142857142857,99.67474386079037
BDQ,0.8,0.6000000000000001,33.663366336633665,99.71914893617021,95.44173310783603,28.57142857142857,99.73166368515206
BDQ,0.8,0.7000000000000001,32.38095238095238,99.72784487157679,95.53837480872997,28.57142857142857,99.7397950886323
BDQ,0.8,0.8,32.075471698113205,99.77054474377496,95.61890955947491,28.57142857142857,99.78045210603351
BDQ,0.8,0.9,30.555555555555557,99.7961956521739,95.70749778529436,27.73109243697479,99.80484631647423
BDQ,0.9,0.1,45.05494505494506,99.52963311382878,94.90215027784488,34.45378151260504,99.55277280858677
BDQ,0.9,0.2,43.47826086956522,99.530275856179,95.0390593541113,33.61344537815126,99.55277280858677
BDQ,0.9,0.30000000000000004,40.0,99.59079283887468,95.23234275589917,31.932773109243694,99.60969263294844
BDQ,0.9,0.4,38.144329896907216,99.6422182468694,95.3209309817186,31.092436974789916,99.65848105382989
BDQ,0.9,0.5,34.69387755102041,99.65945853907712,95.38535878231457,28.57142857142857,99.67474386079037
BDQ,0.9,0.6000000000000001,33.663366336633665,99.71914893617021,95.44173310783603,28.57142857142857,99.73166368515206
BDQ,0.9,0.7000000000000001,32.38095238095238,99.72784487157679,95.53837480872997,28.57142857142857,99.7397950886323
BDQ,0.9,0.8,32.075471698113205,99.77054474377496,95.61890955947491,28.57142857142857,99.78045210603351
BDQ,0.9,0.9,31.19266055045872,99.7961956521739,95.71555126036884,28.57142857142857,99.80484631647423
STM,0.1,0.1,95.42897327707455,93.18181818181817,91.47426981919332,89.6103896103896,93.83958523940225
STM,0.1,0.2,95.24032825322392,93.2247191011236,91.55076495132128,89.41228263262163,93.8700823421775
STM,0.1,0.30000000000000004,95.14198544942502,93.27344188658057,91.557719054242,89.23618754127229,93.91074514587781
STM,0.1,0.4,94.93076742548698,93.33033909723781,91.56467315716273,89.0380805635043,93.96157365050321
STM,0.1,0.5,94.74178403755869,93.36625883937592,91.57858136300418,88.8399735857363,93.99207075327844
STM,0.1,0.6000000000000001,94.46658851113716,93.38119811532421,91.6481223922114,88.68589038080563,94.00223645420351
STM,0.1,0.7000000000000001,94.25960637300844,93.39315759955132,91.6759388038943,88.55381906229364,94.0124021551286
STM,0.1,0.8,93.98126463700234,93.43049327354261,91.72461752433935,88.33370019810698,94.04289925790383
STM,0.1,0.9,93.00911854103343,93.44684664500951,91.82197496522949,87.56328417345367,94.05306495882891
STM,0.2,0.1,95.43218552354182,93.08755760368663,91.557719054242,89.6764252696456,93.74809393107655
STM,0.2,0.2,95.24701475064387,93.14099685675798,91.6481223922114,89.54435395113362,93.78875673477687
STM,0.2,0.30000000000000004,95.14881649871104,93.18972287669696,91.65507649513212,89.36825885978429,93.82941953847718
STM,0.2,0.4,94.93789547691587,93.24657841597487,91.66203059805285,89.17015188201628,93.88024804310258
STM,0.2,0.5,94.74917955930614,93.28249411236963,91.6759388038943,88.97204490424829,93.91074514587781
STM,0.2,0.6000000000000001,94.474361976118,93.29746693566466,91.74547983310153,88.81796169931762,93.92091084680288
STM,0.2,0.7000000000000001,94.26766495086571,93.3094250812507,91.77329624478442,88.68589038080563,93.93107654772797
STM,0.2,0.8,93.98971000935454,93.34677419354838,91.82197496522949,88.46577151661897,93.96157365050321
STM,0.2,0.9,93.01565054893717,93.36317851147174,91.90542420027816,87.65133171912834,93.97173935142828
STM,0.30000000000000004,0.1,95.44392523364486,93.02482309333932,91.6759388038943,89.91855602025095,93.68709972552608
STM,0.30000000000000004,0.2,95.25922466137318,93.0783037917882,91.7663421418637,89.78648470173894,93.72776252922638
STM,0.30000000000000004,0.30000000000000004,95.16242112643141,93.12703217849536,91.78025034770515,89.63240149680828,93.76842533292671
STM,0.30000000000000004,0.4,94.9520916101893,93.18385650224215,91.78720445062586,89.43429451904028,93.8192538375521
STM,0.30000000000000004,0.5,94.76390836839644,93.21976913594082,91.80111265646732,89.23618754127229,93.84975094032734
STM,0.30000000000000004,0.6000000000000001,94.48984356759281,93.23476702508961,91.87065368567455,89.08210433634163,93.85991664125241
STM,0.30000000000000004,0.7000000000000001,94.28371441903873,93.24672415724045,91.89847009735745,88.95003301782964,93.8700823421775
STM,0.30000000000000004,0.8,94.00652985074626,93.28408327736736,91.9471488178025,88.72991415364297,93.90057944495273
STM,0.30000000000000004,0.9,93.03355079217148,93.31096196868009,92.01668984700973,87.89346246973365,93.92091084680288
STM,0.4,0.1,95.44392523364486,93.0099054479964,91.54381084840055,89.91855602025095,93.68709972552608
STM,0.4,0.2,95.25922466137318,93.06351883080383,91.63421418636996,89.78648470173894,93.72776252922638
STM,0.4,0.30000000000000004,95.16242112643141,93.11235955056179,91.6481223922114,89.63240149680828,93.76842533292671
STM,0.4,0.4,94.97428705002338,93.16930681945848,91.6481223922114,89.43429451904028,93.8192538375521
STM,0.4,0.5,94.80823199251637,93.20530098831986,91.65507649513212,89.23618754127229,93.84975094032734
STM,0.4,0.6000000000000001,94.48984356759281,93.22109988776656,91.74547983310153,89.08210433634163,93.85991664125241
STM,0.4,0.7000000000000001,94.28371441903873,93.23308270676691,91.77329624478442,88.95003301782964,93.8700823421775
STM,0.4,0.8,94.00652985074626,93.27052489905788,91.82197496522949,88.72991415364297,93.90057944495273
STM,0.4,0.9,93.03355079217148,93.29746693566466,91.89151599443672,87.89346246973365,93.92091084680288
STM,0.5,0.1,95.44392523364486,93.0099054479964,91.54381084840055,89.91855602025095,93.68709972552608
STM,0.5,0.2,95.25922466137318,93.06351883080383,91.63421418636996,89.78648470173894,93.72776252922638
STM,0.5,0.30000000000000004,95.16242112643141,93.11235955056179,91.6481223922114,89.63240149680828,93.76842533292671
STM,0.5,0.4,94.97428705002338,93.16930681945848,91.6481223922114,89.43429451904028,93.8192538375521
STM,0.5,0.5,94.80823199251637,93.20530098831986,91.65507649513212,89.23618754127229,93.84975094032734
STM,0.5,0.6000000000000001,94.48984356759281,93.22109988776656,91.74547983310153,89.08210433634163,93.85991664125241
STM,0.5,0.7000000000000001,94.28371441903873,93.23308270676691,91.77329624478442,88.95003301782964,93.8700823421775
STM,0.5,0.8,94.00652985074626,93.27052489905788,91.82197496522949,88.72991415364297,93.90057944495273
STM,0.5,0.9,93.03355079217148,93.29746693566466,91.89151599443672,87.89346246973365,93.92091084680288
STM,0.6000000000000001,0.1,95.44072948328267,93.0457251994158,91.64116828929069,89.85252036099493,93.70743112737622
STM,0.6000000000000001,0.2,95.2559009114279,93.0991921005386,91.7315716272601,89.72044904248294,93.74809393107655
STM,0.6000000000000001,0.30000000000000004,95.15902712815716,93.1479197039363,91.74547983310153,89.56636583755227,93.78875673477687
STM,0.6000000000000001,0.4,94.94855004677268,93.20475442924423,91.75243393602224,89.36825885978429,93.83958523940225
STM,0.6000000000000001,0.5,94.76023391812866,93.24066808653738,91.7663421418637,89.17015188201628,93.8700823421775
STM,0.6000000000000001,0.6000000000000001,94.48726932959589,93.25565762939728,91.84283727399165,89.0380805635043,93.88024804310258
STM,0.6000000000000001,0.7000000000000001,94.28104575163398,93.26761510025764,91.87065368567455,88.9060092449923,93.89041374402764
STM,0.6000000000000001,0.8,94.00373308446103,93.30497089117779,91.91933240611961,88.68589038080563,93.92091084680288
STM,0.6000000000000001,0.9,93.03030303030303,93.33184157529648,91.98887343532685,87.84943869689631,93.94124224865304
STM,0.7000000000000001,0.1,95.44072948328267,93.0457251994158,91.64116828929069,89.85252036099493,93.70743112737622
STM,0.7000000000000001,0.2,95.2559009114279,93.0991921005386,91.7315716272601,89.72044904248294,93.74809393107655
STM,0.7000000000000001,0.30000000000000004,95.15902712815716,93.1479197039363,91.74547983310153,89.56636583755227,93.78875673477687
STM,0.7000000000000001,0.4,94.94855004677268,93.20475442924423,91.75243393602224,89.36825885978429,93.83958523940225
STM,0.7000000000000001,0.5,94.76023391812866,93.24066808653738,91.7663421418637,89.17015188201628,93.8700823421775
STM,0.7000000000000001,0.6000000000000001,94.48726932959589,93.25565762939728,91.84283727399165,89.0380805635043,93.88024804310258
STM,0.7000000000000001,0.7000000000000001,94.28104575163398,93.26761510025764,91.87065368567455,88.9060092449923,93.89041374402764
STM,0.7000000000000001,0.8,94.00373308446103,93.30497089117779,91.91933240611961,88.68589038080563,93.92091084680288
STM,0.7000000000000001,0.9,93.03030303030303,93.33184157529648,91.98887343532685,87.84943869689631,93.94124224865304
STM,0.8,0.1,95.44072948328267,93.0457251994158,91.64116828929069,89.85252036099493,93.70743112737622
STM,0.8,0.2,95.2559009114279,93.0991921005386,91.7315716272601,89.72044904248294,93.74809393107655
STM,0.8,0.30000000000000004,95.15902712815716,93.1479197039363,91.74547983310153,89.56636583755227,93.78875673477687
STM,0.8,0.4,94.94855004677268,93.20475442924423,91.75243393602224,89.36825885978429,93.83958523940225
STM,0.8,0.5,94.76023391812866,93.24066808653738,91.7663421418637,89.17015188201628,93.8700823421775
STM,0.8,0.6000000000000001,94.48726932959589,93.25565762939728,91.84283727399165,89.0380805635043,93.88024804310258
STM,0.8,0.7000000000000001,94.28104575163398,93.26761510025764,91.87065368567455,88.9060092449923,93.89041374402764
STM,0.8,0.8,94.00373308446103,93.30497089117779,91.91933240611961,88.68589038080563,93.92091084680288
STM,0.8,0.9,93.03030303030303,93.33184157529648,91.98887343532685,87.84943869689631,93.94124224865304
STM,0.9,0.1,95.42038515735088,93.24476469263679,91.3769123783032,89.43429451904028,93.90057944495273
STM,0.9,0.2,95.23250352278065,93.28760962446593,91.46036161335188,89.25819942769095,93.93107654772797
STM,0.9,0.30000000000000004,95.13399153737659,93.33632992471064,91.4673157162726,89.08210433634163,93.97173935142828
STM,0.9,0.4,94.92242595204513,93.3932584269663,91.47426981919332,88.88399735857362,94.02256785605367
STM,0.9,0.5,94.7331295556078,93.42918117488487,91.48817802503477,88.68589038080563,94.05306495882891
STM,0.9,0.6000000000000001,94.45879314393049,93.44409519533005,91.56467315716273,88.55381906229364,94.063230659754
STM,0.9,0.7000000000000001,94.25152510558424,93.45605567403749,91.59248956884561,88.42174774378164,94.07339636067907
STM,0.9,0.8,93.97279549718574,93.49338119811532,91.64116828929069,88.20162887959498,94.1038934634543
STM,0.9,0.9,93.00093632958801,93.50969622239658,91.74547983310153,87.45322474136033,94.11405916437938
CIP,0.1,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.1,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.1,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.2,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.2,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.2,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.30000000000000004,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.4,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.4,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.4,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.5,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.5,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.5,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.6000000000000001,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.7000000000000001,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.8,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.8,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.8,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.9,0.1,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.2,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.30000000000000004,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.4,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.5,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.6000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.7000000000000001,77.77777777777779,95.1219512195122,5.688282138794084,6.086956521739131,99.73821989528795
CIP,0.9,0.8,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
CIP,0.9,0.9,77.77777777777779,95.23809523809523,5.802047781569966,6.086956521739131,99.73821989528795
ETH,0.1,0.1,90.70034443168772,86.82261560693641,89.8732514612202,82.03530633437175,88.17474469119793
ETH,0.1,0.2,90.42145593869732,86.97376724060219,89.99146253365731,81.68916580131534,88.28821526989788
ETH,0.1,0.30000000000000004,90.27192646495595,87.0863309352518,90.17534642411505,81.58532364139842,88.36116064191928
ETH,0.1,0.4,90.0,87.1912332704572,90.2541538057398,81.30841121495327,88.44221105527639
ETH,0.1,0.5,89.73180076628353,87.31370084395762,90.28699021475012,81.06611284181378,88.54757659264062
ETH,0.1,0.6000000000000001,89.10550458715596,87.39458101561098,90.37893215997899,80.68535825545172,88.61241692332631
ETH,0.1,0.7000000000000001,88.68933893771495,87.47759053424167,90.45117225980167,80.33921772239529,88.677257254012
ETH,0.1,0.8,87.98168637924456,87.57502463495476,90.52341235962436,79.82000692281066,88.75830766736911
ETH,0.1,0.9,86.75018982536066,87.66216337120873,90.70072896828003,79.09311180339218,88.82314799805478
ETH,0.2,0.1,90.72519083969466,86.84614689673865,89.89952058842844,82.27760470751126,88.19905981520506
ETH,0.2,0.2,90.45437189767087,86.9894509061401,90.03743350627175,82.00069228106611,88.3044253525693
ETH,0.2,0.30000000000000004,90.30534351145039,87.10983178915174,90.21475011492743,81.89685012114919,88.3854757659264
ETH,0.2,0.4,90.03436426116839,87.214734950584,90.29355749655218,81.61993769470405,88.4665261792835
ETH,0.2,0.5,89.76708667430316,87.32938218390804,90.33296118736455,81.37763932156456,88.56378667531204
ETH,0.2,0.6000000000000001,89.13457872664887,87.4102656137832,90.41176856898929,80.92765662859121,88.62862700599773
